gear,x,y,nspp_S_cell,S_sum_cell
LLT,65.25,-41.4346,33,0.0244084032133369
LLT,65.25,-40.9346,34,0.0305855929216411
LLT,65.25,-40.4346,34,0.0313670371686162
LLT,65.25,-39.9346,40,0.0324412581143251
LLT,65.25,-39.4346,40,0.0282627614514135
LLT,65.25,-38.9346,40,0.0342682183854288
LLT,65.25,-38.4346,40,0.046212915050211
LLT,65.25,-37.9346,41,0.0424669560255296
LLT,65.25,-37.4346,41,0.0401956056946262
LLT,65.25,-36.9346,42,0.0410947048942539
LLT,65.25,-36.4346,41,0.0390466942780064
LLT,65.25,-35.9346,42,0.0601777335292623
LLT,65.25,-35.4346,42,0.140389404945661
LLT,65.25,-34.9346,44,0.270631963767868
LLT,65.25,-34.4346,44,0.33276677967462
LLT,65.25,-33.9346,47,0.339046333755978
LLT,65.25,-33.4346,47,0.258242766614751
LLT,65.25,-32.9346,49,0.232638428201788
LLT,65.25,-32.4346,48,0.18501314777257
LLT,65.25,-31.9346,46,0.144984603914485
LLT,65.25,-31.4346,46,0.173028654326703
LLT,65.25,-30.9346,47,0.149152330984727
LLT,65.25,-30.4346,47,0.12451439723043
LLT,65.25,-29.9346,46,0.134515246110315
LLT,65.25,-29.4346,46,0.13260813589066
LLT,65.25,-28.9346,46,0.222273030331772
LLT,65.25,-28.4346,46,0.245854582994945
LLT,65.25,-27.9346,46,0.247575025219175
LLT,65.25,-27.4346,48,0.28201495465024
LLT,65.25,-26.9346,47,0.237193295648347
LLT,65.25,-26.4346,47,0.163359579947545
LLT,65.25,-25.9346,47,0.155437769226497
LLT,65.25,-25.4346,46,0.252751592590316
LLT,65.25,-24.9346,47,0.336671292511325
LLT,65.25,-24.4346,47,0.264952579491934
LLT,65.25,-23.9346,47,0.20891612825241
LLT,65.25,-23.4346,47,0.303122686234012
LLT,65.25,-22.9346,47,0.467432167988201
LLT,65.25,-22.4346,47,0.298112933145798
LLT,65.25,-21.9346,47,0.0648883614624724
LLT,65.25,-17.9346,43,0.0502204524357305
LLT,65.25,-17.4346,42,0.234650799136635
LLT,65.25,-16.9346,42,0.531048151232967
LLT,65.25,-16.4346,42,0.558354479544552
LLT,65.25,-15.9346,42,0.622789539965156
LLT,65.25,-15.4346,43,1.72206832711178
LLT,65.25,-14.9346,42,3.26325064462708
LLT,65.25,-14.4346,43,2.81529296075207
LLT,65.25,-13.9346,42,1.18401724229217
LLT,65.25,-13.4346,42,0.58559544259675
LLT,65.25,-12.9346,43,0.462772698233962
LLT,65.25,-12.4346,43,0.529454153541313
LLT,65.25,-11.9346,42,0.667908038873889
LLT,65.25,-11.4346,42,0.784073350111781
LLT,65.25,-10.9346,42,0.71922336679706
LLT,65.25,-10.4346,42,0.771915467199565
LLT,65.25,-9.9346,42,1.17896585839644
LLT,65.25,-9.4346,42,1.16411157012843
LLT,65.25,-8.9346,42,0.735245123365568
LLT,65.25,-8.4346,42,0.405519708253531
LLT,65.25,-7.9346,42,0.32991002832883
LLT,65.25,-7.4346,42,0.379433245668678
LLT,65.25,-6.9346,42,0.452164355400171
LLT,65.25,-6.4346,42,0.679102837763537
LLT,65.25,-5.9346,42,0.827600051820403
LLT,65.25,-5.4346,42,0.929398475592445
LLT,65.25,-4.9346,42,0.733838128189332
LLT,65.25,-4.4346,42,0.603514648175038
LLT,65.25,-3.9346,42,0.748700879397468
LLT,65.25,-3.4346,42,0.79995826174253
LLT,65.25,-2.9346,42,0.682299531236225
LLT,65.25,-2.4346,42,0.576285582384942
LLT,65.25,-1.9346,42,0.432321159448508
LLT,65.25,-1.4346,42,0.353450887205533
LLT,65.25,-0.9346,42,0.390658283319035
LLT,65.25,-0.4346,42,0.371158071920452
LLT,65.25,0.0654000000000004,41,0.300820870200302
LLT,65.25,0.5654,41,0.375331439389946
LLT,65.25,1.0654,41,0.909234279883503
LLT,65.25,1.5654,41,1.67619154229478
LLT,65.25,2.0654,42,1.62535417303494
LLT,65.25,2.5654,42,1.1549575859837
LLT,65.25,3.0654,42,1.10681130079021
LLT,65.25,3.5654,42,1.50898585870974
LLT,65.25,4.0654,41,1.40220034258445
LLT,65.25,4.5654,41,1.33455138654154
LLT,65.25,5.0654,41,1.03311283785892
LLT,65.25,5.5654,41,0.657264085167522
LLT,65.25,6.0654,41,0.511806882978081
LLT,65.25,6.5654,41,0.567140784705925
LLT,65.25,7.0654,41,0.745398539489075
LLT,65.25,7.5654,41,0.583542144940932
LLT,65.25,8.0654,41,0.507559473674992
LLT,65.25,8.5654,41,0.962355782644525
LLT,65.25,9.0654,41,1.086157044882
LLT,65.25,9.5654,41,0.600176213807544
LLT,65.25,10.0654,41,0.353442109572466
LLT,65.25,10.5654,41,0.452446726842346
LLT,65.25,11.0654,41,0.42879174978977
LLT,65.25,11.5654,42,0.292458243595977
LLT,65.25,12.0654,42,0.242206350323706
LLT,65.25,12.5654,42,0.22195775182112
LLT,65.25,13.0654,42,0.199474237579546
LLT,65.25,13.5654,42,0.271160029006127
LLT,65.25,14.0654,42,0.369517738725972
LLT,65.25,14.5654,42,0.440132251472877
LLT,65.25,15.0654,42,0.396074960877678
LLT,65.25,15.5654,42,0.363181512932939
LLT,65.25,16.0654,42,0.289223526804181
LLT,65.25,16.5654,42,0.238815401141591
LLT,65.25,17.0654,42,0.273370547485204
LLT,65.25,17.5654,42,0.506912291594877
LLT,65.25,18.0654,42,0.63073592243117
LLT,65.25,18.5654,42,0.534648403156672
LLT,65.25,19.0654,42,0.611340867318589
LLT,65.25,19.5654,42,0.698839023053996
LLT,65.25,20.0654,42,0.645068980455901
LLT,65.25,20.5654,42,0.566622264641865
LLT,65.25,21.0654,42,0.513448379799028
LLT,65.25,21.5654,42,0.29822073608968
LLT,65.25,22.0654,43,0.0819772531740848
LLT,65.25,22.5654,45,0.0215729095713438
LLT,65.25,23.5654,49,0.137445187625431
LLT,65.25,24.0654,45,4.56234730299801
LLT,65.25,24.5654,54,16.1724821142414
LLT,65.25,25.0654,48,12.6287701111624
LLT,65.75,-44.9346,30,0.0173483971952695
LLT,65.75,-44.4346,30,0.0215107563679367
LLT,65.75,-43.9346,32,0.0323473535233013
LLT,65.75,-43.4346,32,0.0335533844754096
LLT,65.75,-42.9346,34,0.0256503983692336
LLT,65.75,-42.4346,34,0.0172986569488265
LLT,65.75,-41.9346,33,0.0167487405193125
LLT,65.75,-41.4346,33,0.0219273387857727
LLT,65.75,-40.9346,34,0.0417941750431243
LLT,65.75,-40.4346,34,0.0369858613722258
LLT,65.75,-39.9346,40,0.0244281143666666
LLT,65.75,-39.4346,40,0.0206560561709525
LLT,65.75,-38.9346,40,0.0263777860402099
LLT,65.75,-38.4346,40,0.0456278091584502
LLT,65.75,-37.9346,41,0.0532356438908875
LLT,65.75,-37.4346,41,0.0426677350148099
LLT,65.75,-36.9346,42,0.0356112181146192
LLT,65.75,-36.4346,41,0.0398444893014896
LLT,65.75,-35.9346,42,0.0609176231790478
LLT,65.75,-35.4346,42,0.155471275625926
LLT,65.75,-34.9346,44,0.400959766347932
LLT,65.75,-34.4346,44,0.356601716919671
LLT,65.75,-33.9346,47,0.227797943097379
LLT,65.75,-33.4346,47,0.175896233931508
LLT,65.75,-32.9346,49,0.210409174385782
LLT,65.75,-32.4346,48,0.204953122741993
LLT,65.75,-31.9346,46,0.200854253251632
LLT,65.75,-31.4346,46,0.28741269655643
LLT,65.75,-30.9346,47,0.249035803364451
LLT,65.75,-30.4346,47,0.165633791554253
LLT,65.75,-29.9346,46,0.140194552737835
LLT,65.75,-29.4346,46,0.110551208684177
LLT,65.75,-28.9346,46,0.132730724386598
LLT,65.75,-28.4346,47,0.161399714072848
LLT,65.75,-27.9346,48,0.25248744096758
LLT,65.75,-27.4346,48,0.429713595346759
LLT,65.75,-26.9346,46,0.390191909313095
LLT,65.75,-26.4346,46,0.20902697904333
LLT,65.75,-25.9346,46,0.156924821702049
LLT,65.75,-25.4346,48,0.195408329289743
LLT,65.75,-24.9346,47,0.2199166688307
LLT,65.75,-24.4346,47,0.217045783303937
LLT,65.75,-23.9346,47,0.191392947545471
LLT,65.75,-23.4346,48,0.251683466031717
LLT,65.75,-22.9346,48,0.413863929252917
LLT,65.75,-22.4346,48,0.336122343929624
LLT,65.75,-21.9346,47,0.121679010511631
LLT,65.75,-21.4346,49,0.0184986649490291
LLT,65.75,-20.4346,43,0.124450481743882
LLT,65.75,-19.9346,42,0.0951608997151483
LLT,65.75,-19.4346,42,0.100217866264753
LLT,65.75,-18.4346,49,0.0312830255074616
LLT,65.75,-17.9346,45,0.208961095822906
LLT,65.75,-17.4346,44,0.72060975604446
LLT,65.75,-16.9346,42,0.795860016903322
LLT,65.75,-16.4346,42,0.622485417710198
LLT,65.75,-15.9346,42,1.0196379795937
LLT,65.75,-15.4346,44,3.41991893175233
LLT,65.75,-14.9346,44,10.4222982012331
LLT,65.75,-14.4346,44,8.20771608845614
LLT,65.75,-13.9346,42,2.30659783448073
LLT,65.75,-13.4346,43,0.618632296230533
LLT,65.75,-12.9346,43,0.557654995183111
LLT,65.75,-12.4346,43,0.620089145593139
LLT,65.75,-11.9346,42,0.634107123973875
LLT,65.75,-11.4346,42,0.701935616141162
LLT,65.75,-10.9346,43,0.699885151991439
LLT,65.75,-10.4346,43,0.754073966512196
LLT,65.75,-9.9346,42,1.08499554740063
LLT,65.75,-9.4346,42,1.38260730068616
LLT,65.75,-8.9346,42,1.12890310028108
LLT,65.75,-8.4346,42,0.659225481661698
LLT,65.75,-7.9346,42,0.572384054065904
LLT,65.75,-7.4346,42,0.575569372770579
LLT,65.75,-6.9346,42,0.570790425262569
LLT,65.75,-6.4346,42,0.671314646374379
LLT,65.75,-5.9346,42,0.756703113844517
LLT,65.75,-5.4346,42,0.90253344473626
LLT,65.75,-4.9346,42,0.85576927390175
LLT,65.75,-4.4346,42,0.725957145977588
LLT,65.75,-3.9346,42,0.655186109167126
LLT,65.75,-3.4346,42,0.667961576856419
LLT,65.75,-2.9346,43,0.70109653833816
LLT,65.75,-2.4346,42,0.636941865800867
LLT,65.75,-1.9346,42,0.526747579864347
LLT,65.75,-1.4346,42,0.451425588112361
LLT,65.75,-0.9346,42,0.448296335238201
LLT,65.75,-0.4346,42,0.388242281791053
LLT,65.75,0.0654000000000004,41,0.304743066552304
LLT,65.75,0.5654,41,0.474823146920648
LLT,65.75,1.0654,41,0.814273425318591
LLT,65.75,1.5654,41,0.955307303308167
LLT,65.75,2.0654,41,0.869702258295754
LLT,65.75,2.5654,42,0.846342305997408
LLT,65.75,3.0654,42,1.05247915762559
LLT,65.75,3.5654,42,1.29092098318128
LLT,65.75,4.0654,41,1.42845660462927
LLT,65.75,4.5654,41,1.04124955138078
LLT,65.75,5.0654,41,0.91602874495065
LLT,65.75,5.5654,41,0.786035990533186
LLT,65.75,6.0654,41,0.52404566574241
LLT,65.75,6.5654,41,0.623563228108589
LLT,65.75,7.0654,41,0.711524373656527
LLT,65.75,7.5654,41,0.490326462848368
LLT,65.75,8.0654,41,0.395734246515676
LLT,65.75,8.5654,41,0.61654577981529
LLT,65.75,9.0654,41,0.670829356693965
LLT,65.75,9.5654,41,0.42559579154799
LLT,65.75,10.0654,41,0.380619077061733
LLT,65.75,10.5654,41,0.391085885634541
LLT,65.75,11.0654,41,0.363186385936495
LLT,65.75,11.5654,42,0.366671250995691
LLT,65.75,12.0654,42,0.349157341815024
LLT,65.75,12.5654,42,0.254643924839396
LLT,65.75,13.0654,42,0.182113457486694
LLT,65.75,13.5654,42,0.246320349473097
LLT,65.75,14.0654,42,0.461691343794754
LLT,65.75,14.5654,42,0.471818515910791
LLT,65.75,15.0654,42,0.627350415785205
LLT,65.75,15.5654,42,0.52471371449117
LLT,65.75,16.0654,42,0.294487763797377
LLT,65.75,16.5654,42,0.230813468637811
LLT,65.75,17.0654,42,0.256495067542232
LLT,65.75,17.5654,42,0.349692470146399
LLT,65.75,18.0654,42,0.383912733180088
LLT,65.75,18.5654,42,0.388572280190987
LLT,65.75,19.0654,42,0.570816465347363
LLT,65.75,19.5654,42,0.847114334056855
LLT,65.75,20.0654,42,0.898350158899752
LLT,65.75,20.5654,43,0.760952836269
LLT,65.75,21.0654,43,0.372959787813708
LLT,65.75,21.5654,43,0.0831976845374138
LLT,65.75,22.0654,43,0.0250276282888597
LLT,65.75,23.0654,52,0.0577621878461556
LLT,65.75,23.5654,74,1.39193221328149
LLT,65.75,24.0654,96,12.1070199342961
LLT,65.75,24.5654,72,22.9584303887952
LLT,65.75,25.0654,42,8.96832176509942
LLT,66.25,-44.9346,30,0.0210059137540476
LLT,66.25,-44.4346,29,0.0216289020172714
LLT,66.25,-43.9346,32,0.0215789098000129
LLT,66.25,-43.4346,32,0.0183742013053838
LLT,66.25,-42.9346,34,0.0201723932410995
LLT,66.25,-42.4346,34,0.026471701923131
LLT,66.25,-41.9346,33,0.0246369937500578
LLT,66.25,-41.4346,33,0.0184384982082174
LLT,66.25,-40.9346,34,0.0246280213302113
LLT,66.25,-40.4346,34,0.0244054209484353
LLT,66.25,-39.9346,40,0.0183015983969336
LLT,66.25,-39.4346,40,0.0150368759824623
LLT,66.25,-38.9346,40,0.0195593735815965
LLT,66.25,-38.4346,40,0.0334905130536652
LLT,66.25,-37.9346,41,0.0531974132959784
LLT,66.25,-37.4346,41,0.0473159900594472
LLT,66.25,-36.9346,42,0.0355913977716442
LLT,66.25,-36.4346,42,0.0387956679943893
LLT,66.25,-35.9346,42,0.0526875341254609
LLT,66.25,-35.4346,42,0.120822410639125
LLT,66.25,-34.9346,44,0.214550936077474
LLT,66.25,-34.4346,44,0.254120760823257
LLT,66.25,-33.9346,47,0.217217143845674
LLT,66.25,-33.4346,47,0.186209417902973
LLT,66.25,-32.9346,49,0.323370815113355
LLT,66.25,-32.4346,48,0.301641249181823
LLT,66.25,-31.9346,46,0.222646627347854
LLT,66.25,-31.4346,46,0.263155142118693
LLT,66.25,-30.9346,47,0.259774828685706
LLT,66.25,-30.4346,47,0.187971292386153
LLT,66.25,-29.9346,46,0.149365424738846
LLT,66.25,-29.4346,46,0.101691593206529
LLT,66.25,-28.9346,46,0.0730202869280352
LLT,66.25,-28.4346,48,0.137860126801156
LLT,66.25,-27.9346,48,0.307975747567045
LLT,66.25,-27.4346,48,0.366848443960986
LLT,66.25,-26.9346,48,0.33238287034236
LLT,66.25,-26.4346,47,0.206653486666482
LLT,66.25,-25.9346,46,0.13475735961686
LLT,66.25,-25.4346,47,0.179073420237692
LLT,66.25,-24.9346,47,0.219668316975768
LLT,66.25,-24.4346,47,0.211252876250074
LLT,66.25,-23.9346,47,0.241802154687382
LLT,66.25,-23.4346,48,0.274913895282638
LLT,66.25,-22.9346,48,0.349498153407112
LLT,66.25,-22.4346,48,0.350335046699638
LLT,66.25,-21.9346,49,0.206102196908418
LLT,66.25,-21.4346,49,0.117528439067416
LLT,66.25,-20.9346,42,0.126206402507254
LLT,66.25,-20.4346,42,0.11646924093408
LLT,66.25,-19.9346,41,0.08872046636964
LLT,66.25,-19.4346,41,0.0989751882621526
LLT,66.25,-18.9346,43,0.0998805648026285
LLT,66.25,-18.4346,43,0.11371425585856
LLT,66.25,-17.9346,44,0.494312417918302
LLT,66.25,-17.4346,44,0.977433893968128
LLT,66.25,-16.9346,43,1.08837390262443
LLT,66.25,-16.4346,42,0.711761464675374
LLT,66.25,-15.9346,42,0.633565981482705
LLT,66.25,-15.4346,43,1.81838139783333
LLT,66.25,-14.9346,43,3.60685596147708
LLT,66.25,-14.4346,43,3.11861869357433
LLT,66.25,-13.9346,43,1.31801191633075
LLT,66.25,-13.4346,43,0.542252259689144
LLT,66.25,-12.9346,44,0.562351846173721
LLT,66.25,-12.4346,43,0.567153554118621
LLT,66.25,-11.9346,43,0.611128453169563
LLT,66.25,-11.4346,43,0.861987094247285
LLT,66.25,-10.9346,43,1.1277813759074
LLT,66.25,-10.4346,43,1.15405712465108
LLT,66.25,-9.9346,43,1.5969019783705
LLT,66.25,-9.4346,42,2.84511949073812
LLT,66.25,-8.9346,42,2.0437252310748
LLT,66.25,-8.4346,42,0.870492329143828
LLT,66.25,-7.9346,42,0.866557469647936
LLT,66.25,-7.4346,42,0.785705357612588
LLT,66.25,-6.9346,42,0.656600025537871
LLT,66.25,-6.4346,42,0.602161579340728
LLT,66.25,-5.9346,42,0.59329465984371
LLT,66.25,-5.4346,42,0.777217088777314
LLT,66.25,-4.9346,42,0.745116653520133
LLT,66.25,-4.4346,42,0.607698236458819
LLT,66.25,-3.9346,42,0.585761473939468
LLT,66.25,-3.4346,42,0.802458960047667
LLT,66.25,-2.9346,42,0.69909158200352
LLT,66.25,-2.4346,42,0.525097975720888
LLT,66.25,-1.9346,42,0.561738744761945
LLT,66.25,-1.4346,42,0.544067243121739
LLT,66.25,-0.9346,42,0.467969608861896
LLT,66.25,-0.4346,42,0.586622047314262
LLT,66.25,0.0654000000000004,41,0.769279298082191
LLT,66.25,0.5654,41,0.822197472223178
LLT,66.25,1.0654,42,0.860300893306845
LLT,66.25,1.5654,42,0.849150561867775
LLT,66.25,2.0654,42,0.836403918576153
LLT,66.25,2.5654,42,0.79684280921701
LLT,66.25,3.0654,42,0.754358931407782
LLT,66.25,3.5654,42,0.687338231420368
LLT,66.25,4.0654,41,0.627122101329444
LLT,66.25,4.5654,41,0.519259705233239
LLT,66.25,5.0654,41,0.467774487153752
LLT,66.25,5.5654,41,0.435499702596192
LLT,66.25,6.0654,41,0.324843681660802
LLT,66.25,6.5654,41,0.310485786568062
LLT,66.25,7.0654,41,0.347116445363233
LLT,66.25,7.5654,41,0.278504956021431
LLT,66.25,8.0654,41,0.258435550832883
LLT,66.25,8.5654,41,0.297439000949135
LLT,66.25,9.0654,41,0.337569144798558
LLT,66.25,9.5654,41,0.267430176184654
LLT,66.25,10.0654,41,0.222523940842107
LLT,66.25,10.5654,41,0.261620937129435
LLT,66.25,11.0654,41,0.488863674230178
LLT,66.25,11.5654,41,0.517822942218847
LLT,66.25,12.0654,42,0.400784357628101
LLT,66.25,12.5654,42,0.292689001250934
LLT,66.25,13.0654,42,0.233773973751798
LLT,66.25,13.5654,42,0.274660647867007
LLT,66.25,14.0654,42,0.310595878675258
LLT,66.25,14.5654,42,0.355269367163909
LLT,66.25,15.0654,42,0.455262093955415
LLT,66.25,15.5654,42,0.504210116717056
LLT,66.25,16.0654,42,0.375909102044707
LLT,66.25,16.5654,42,0.339151516817285
LLT,66.25,17.0654,42,0.319904625921644
LLT,66.25,17.5654,42,0.340813399648951
LLT,66.25,18.0654,42,0.356281611071968
LLT,66.25,18.5654,42,0.483839596031544
LLT,66.25,19.0654,42,0.492655436998735
LLT,66.25,19.5654,42,0.465219425191167
LLT,66.25,20.0654,43,0.466233971298435
LLT,66.25,20.5654,43,0.310678946825101
LLT,66.25,21.0654,44,0.12338218005087
LLT,66.25,21.5654,44,0.0623860939381286
LLT,66.25,22.5654,51,0.155415429752158
LLT,66.25,23.0654,75,2.3660913664172
LLT,66.25,23.5654,92,16.6872720075993
LLT,66.25,24.0654,100,41.0134911757695
LLT,66.25,24.5654,86,31.3005865663971
LLT,66.25,25.0654,63,18.7746393099975
LLT,66.75,-44.9346,30,0.0262704109381751
LLT,66.75,-44.4346,29,0.0278739496281153
LLT,66.75,-43.9346,32,0.0207519469646082
LLT,66.75,-43.4346,32,0.013673733267324
LLT,66.75,-42.9346,34,0.0194865676674696
LLT,66.75,-42.4346,34,0.0301574580930806
LLT,66.75,-41.9346,33,0.0270322869096638
LLT,66.75,-41.4346,33,0.0174894704811843
LLT,66.75,-40.9346,34,0.014550705544518
LLT,66.75,-40.4346,34,0.0141331061225178
LLT,66.75,-39.9346,40,0.0167503571349276
LLT,66.75,-39.4346,40,0.0179888908512044
LLT,66.75,-38.9346,40,0.0217673006307794
LLT,66.75,-38.4346,40,0.0332222566906059
LLT,66.75,-37.9346,41,0.0454565183267465
LLT,66.75,-37.4346,41,0.039325358864313
LLT,66.75,-36.9346,42,0.0334632409523789
LLT,66.75,-36.4346,42,0.0357890738278232
LLT,66.75,-35.9346,42,0.0470923608841915
LLT,66.75,-35.4346,42,0.0774989698769884
LLT,66.75,-34.9346,44,0.154744217693093
LLT,66.75,-34.4346,44,0.266313557847815
LLT,66.75,-33.9346,47,0.305909834764492
LLT,66.75,-33.4346,47,0.221974103361691
LLT,66.75,-32.9346,49,0.181026083598375
LLT,66.75,-32.4346,48,0.171658190421374
LLT,66.75,-31.9346,46,0.165324984821336
LLT,66.75,-31.4346,46,0.184257747869565
LLT,66.75,-30.9346,47,0.243324707656463
LLT,66.75,-30.4346,47,0.301381633887281
LLT,66.75,-29.9346,46,0.208589721121071
LLT,66.75,-29.4346,46,0.138184648776772
LLT,66.75,-28.9346,46,0.142228814081836
LLT,66.75,-28.4346,46,0.158528167528355
LLT,66.75,-27.9346,45,0.329910100741129
LLT,66.75,-27.4346,46,0.321306783058892
LLT,66.75,-26.9346,48,0.245448426234837
LLT,66.75,-26.4346,47,0.176964633019502
LLT,66.75,-25.9346,47,0.185692554830548
LLT,66.75,-25.4346,47,0.243673790496978
LLT,66.75,-24.9346,47,0.362806898284574
LLT,66.75,-24.4346,47,0.325949489126414
LLT,66.75,-23.9346,47,0.218865737721819
LLT,66.75,-23.4346,49,0.243654772651352
LLT,66.75,-22.9346,48,0.481003824461723
LLT,66.75,-22.4346,48,0.445855547150438
LLT,66.75,-21.9346,49,0.284934944112778
LLT,66.75,-21.4346,50,0.30313772363532
LLT,66.75,-20.9346,43,0.494903574897225
LLT,66.75,-20.4346,42,0.500447657248878
LLT,66.75,-19.9346,42,0.385471727417823
LLT,66.75,-19.4346,41,0.485529239766923
LLT,66.75,-18.9346,42,0.40331491652274
LLT,66.75,-18.4346,42,0.234433392252505
LLT,66.75,-17.9346,42,0.420000312664976
LLT,66.75,-17.4346,44,1.17152425799285
LLT,66.75,-16.9346,43,1.1950328526353
LLT,66.75,-16.4346,42,0.760402891910757
LLT,66.75,-15.9346,43,0.694895423128324
LLT,66.75,-15.4346,43,0.629672595076169
LLT,66.75,-14.9346,43,0.667791287114963
LLT,66.75,-14.4346,43,0.684646194059285
LLT,66.75,-13.9346,42,0.55934919069114
LLT,66.75,-13.4346,43,0.675853363854826
LLT,66.75,-12.9346,43,0.711986127629136
LLT,66.75,-12.4346,43,0.610594136761675
LLT,66.75,-11.9346,42,0.763848222119806
LLT,66.75,-11.4346,44,1.32285080259501
LLT,66.75,-10.9346,43,1.41365717987542
LLT,66.75,-10.4346,43,1.10019306294456
LLT,66.75,-9.9346,43,1.06894910737655
LLT,66.75,-9.4346,43,1.35338081318415
LLT,66.75,-8.9346,43,1.19910625389493
LLT,66.75,-8.4346,42,0.979831725813002
LLT,66.75,-7.9346,42,0.826199516039532
LLT,66.75,-7.4346,42,0.774259757351536
LLT,66.75,-6.9346,42,0.748587648976564
LLT,66.75,-6.4346,42,0.613239867977605
LLT,66.75,-5.9346,42,0.547107287168147
LLT,66.75,-5.4346,42,0.763823060045015
LLT,66.75,-4.9346,42,0.736154128627133
LLT,66.75,-4.4346,42,0.651852652659814
LLT,66.75,-3.9346,42,0.637996858230336
LLT,66.75,-3.4346,42,0.701179644709969
LLT,66.75,-2.9346,42,0.728961820811129
LLT,66.75,-2.4346,42,0.644535758086319
LLT,66.75,-1.9346,42,0.537231870045678
LLT,66.75,-1.4346,42,0.482219194028671
LLT,66.75,-0.9346,43,0.513374830271976
LLT,66.75,-0.4346,43,1.06225949454801
LLT,66.75,0.0654000000000004,42,2.28893674237689
LLT,66.75,0.5654,41,1.80969745755409
LLT,66.75,1.0654,42,1.03948477331559
LLT,66.75,1.5654,42,1.11170764860693
LLT,66.75,2.0654,42,1.20298168979699
LLT,66.75,2.5654,42,0.949791245213456
LLT,66.75,3.0654,41,0.74568250721256
LLT,66.75,3.5654,41,0.565285635290785
LLT,66.75,4.0654,41,0.548535401050032
LLT,66.75,4.5654,41,0.433318844352261
LLT,66.75,5.0654,41,0.319305449126125
LLT,66.75,5.5654,41,0.298744652465254
LLT,66.75,6.0654,41,0.265824303156951
LLT,66.75,6.5654,41,0.220182067548749
LLT,66.75,7.0654,41,0.20830312987586
LLT,66.75,7.5654,41,0.211802791567188
LLT,66.75,8.0654,41,0.274041824389633
LLT,66.75,8.5654,41,0.336931146595915
LLT,66.75,9.0654,41,0.338066346495141
LLT,66.75,9.5654,41,0.277220049177888
LLT,66.75,10.0654,41,0.215035216158751
LLT,66.75,10.5654,41,0.236052508378051
LLT,66.75,11.0654,41,0.420338986528892
LLT,66.75,11.5654,41,0.587033665365444
LLT,66.75,12.0654,42,0.698194334088218
LLT,66.75,12.5654,42,0.477165005399609
LLT,66.75,13.0654,42,0.27824799767109
LLT,66.75,13.5654,42,0.417910878212802
LLT,66.75,14.0654,42,0.403060618348254
LLT,66.75,14.5654,42,0.4746834773372
LLT,66.75,15.0654,42,0.553687229307626
LLT,66.75,15.5654,42,0.546841148027735
LLT,66.75,16.0654,42,0.386242309152684
LLT,66.75,16.5654,42,0.270694739503384
LLT,66.75,17.0654,42,0.265360757453362
LLT,66.75,17.5654,42,0.269184056532488
LLT,66.75,18.0654,42,0.325184220258777
LLT,66.75,18.5654,42,0.46897024507549
LLT,66.75,19.0654,42,0.480774933208336
LLT,66.75,19.5654,42,0.351784505855215
LLT,66.75,20.0654,43,0.165269309220092
LLT,66.75,20.5654,43,0.0451827998236143
LLT,66.75,22.5654,75,1.84257358728617
LLT,66.75,23.0654,95,15.9663383383908
LLT,66.75,23.5654,95,37.7314751920625
LLT,66.75,24.0654,95,43.7326255347671
LLT,66.75,24.5654,112,49.8834604383008
LLT,67.25,-44.9346,25,0.0224140968272542
LLT,67.25,-44.4346,25,0.0303402095990117
LLT,67.25,-43.9346,30,0.0258334241675109
LLT,67.25,-43.4346,30,0.0151339136230544
LLT,67.25,-42.9346,34,0.0188540252383002
LLT,67.25,-42.4346,34,0.0246195734469391
LLT,67.25,-41.9346,33,0.0270502923989565
LLT,67.25,-41.4346,33,0.0173049102756576
LLT,67.25,-40.9346,33,0.0117863688216115
LLT,67.25,-40.4346,33,0.0158938476648561
LLT,67.25,-39.9346,35,0.0257555879367363
LLT,67.25,-39.4346,35,0.0306989478436469
LLT,67.25,-38.9346,40,0.0261260025571158
LLT,67.25,-38.4346,40,0.0300964345992868
LLT,67.25,-37.9346,40,0.0432964667641479
